episode,score,total_reward,epsilon
1139.0,11.0,95.10000000000005,0.10246038537789948
1140.0,2.0,9.5,0.10225546460714367
1141.0,0.0,-10.2,0.10205095367792938
1142.0,8.0,65.79999999999998,0.10184685177057352
1143.0,2.0,9.100000000000001,0.10164315806703238
1144.0,6.0,47.39999999999998,0.10143987175089832
1145.0,10.0,87.00000000000003,0.10123699200739653
1146.0,9.0,76.90000000000002,0.10103451802338173
1147.0,9.0,75.59999999999997,0.10083244898733497
1148.0,9.0,76.60000000000001,0.1006307840893603
1149.0,5.0,38.899999999999984,0.10042952252118158
1150.0,7.0,58.599999999999994,0.10022866347613922
1151.0,2.0,9.099999999999987,0.10002820614918695
1152.0,12.0,105.60000000000005,0.09982814973688857
1153.0,7.0,56.599999999999966,0.0996284934374148
1154.0,2.0,8.599999999999987,0.09942923645053997
1155.0,10.0,83.10000000000008,0.0992303779776389
1156.0,8.0,65.40000000000003,0.09903191722168361
1157.0,4.0,27.799999999999976,0.09883385338724024
1158.0,19.0,171.60000000000034,0.09863618568046575
1159.0,11.0,96.60000000000011,0.09843891330910483
1160.0,5.0,37.299999999999976,0.09824203548248661
1161.0,13.0,112.4000000000002,0.09804555141152164
1162.0,6.0,46.89999999999997,0.09784946030869861
1163.0,8.0,66.40000000000002,0.09765376138808121
1164.0,7.0,57.39999999999998,0.09745845386530505
1165.0,6.0,48.79999999999999,0.09726353695757443
1166.0,10.0,86.90000000000005,0.09706900988365928
1167.0,2.0,9.600000000000001,0.09687487186389196
1168.0,0.0,-10.5,0.09668112212016418
1169.0,12.0,104.20000000000014,0.09648775987592385
1170.0,8.0,65.50000000000009,0.096294784356172
1171.0,7.0,57.19999999999996,0.09610219478745965
1172.0,6.0,48.19999999999998,0.09590999039788474
1173.0,6.0,47.09999999999997,0.09571817041708897
1174.0,5.0,38.499999999999986,0.09552673407625478
1175.0,0.0,-10.4,0.09533568060810227
1176.0,5.0,37.699999999999974,0.09514500924688607
1177.0,6.0,47.69999999999997,0.0949547192283923
1178.0,6.0,47.09999999999997,0.09476480978993551
1179.0,9.0,74.60000000000011,0.09457528017035564
1180.0,2.0,9.200000000000003,0.09438612961001493
1181.0,7.0,57.39999999999998,0.0941973573507949
1182.0,5.0,38.19999999999998,0.09400896263609332
1183.0,4.0,28.299999999999983,0.09382094471082113
1184.0,0.0,-10.4,0.09363330282139949
1185.0,4.0,28.89999999999999,0.09344603621575669
1186.0,12.0,103.50000000000028,0.09325914414332517
1187.0,7.0,56.199999999999974,0.09307262585503852
1188.0,12.0,104.40000000000015,0.09288648060332844
1189.0,5.0,38.19999999999998,0.09270070764212178
1190.0,6.0,45.399999999999956,0.09251530622683754
1191.0,5.0,38.499999999999986,0.09233027561438387
1192.0,3.0,19.199999999999996,0.09214561506315509
1193.0,12.0,105.60000000000014,0.09196132383302878
1194.0,7.0,57.80000000000001,0.09177740118536272
1195.0,15.0,132.00000000000028,0.09159384638299199
1196.0,9.0,76.70000000000002,0.09141065869022601
1197.0,3.0,17.499999999999993,0.09122783737284555
1198.0,11.0,95.00000000000009,0.09104538169809986
1199.0,3.0,18.499999999999993,0.09086329093470366
1200.0,10.0,86.10000000000005,0.09068156435283425
1201.0,4.0,28.89999999999999,0.09050020122412858
1202.0,4.0,28.39999999999999,0.09031920082168032
1203.0,5.0,38.399999999999984,0.09013856242003697
1204.0,10.0,85.7000000000001,0.0899582852951969
1205.0,7.0,56.20000000000002,0.0897783687246065
1206.0,6.0,47.099999999999966,0.08959881198715729
1207.0,4.0,29.299999999999997,0.08941961436318298
1208.0,6.0,47.59999999999998,0.0892407751344566
1209.0,9.0,74.10000000000001,0.0890622935841877
1210.0,5.0,38.89999999999999,0.08888416899701933
1211.0,7.0,57.29999999999998,0.08870640065902528
1212.0,10.0,86.10000000000005,0.08852898785770723
1213.0,8.0,65.4,0.08835192988199181
1214.0,6.0,46.799999999999976,0.08817522602222783
1215.0,4.0,27.799999999999983,0.08799887557018338
1216.0,3.0,18.899999999999995,0.08782287781904301
1217.0,2.0,9.399999999999999,0.08764723206340493
1218.0,12.0,107.60000000000002,0.08747193759927811
1219.0,8.0,65.40000000000002,0.08729699372407955
1220.0,7.0,57.49999999999997,0.08712239973663138
1221.0,8.0,66.10000000000005,0.08694815493715811
1222.0,1.0,-0.9999999999999982,0.0867742586272838
1223.0,4.0,28.899999999999984,0.08660071011002923
1224.0,5.0,37.399999999999984,0.08642750868980917
1225.0,4.0,27.69999999999998,0.08625465367242954
1226.0,6.0,48.59999999999999,0.08608214436508468
1227.0,5.0,37.59999999999997,0.08590998007635452
1228.0,3.0,18.599999999999987,0.0857381601162018
1229.0,5.0,37.39999999999997,0.0855666837959694
1230.0,2.0,9.100000000000001,0.08539555042837747
1231.0,8.0,67.5,0.08522475932752072
1232.0,6.0,46.59999999999996,0.08505430980886568
1233.0,5.0,38.599999999999994,0.08488420118924794
1234.0,1.0,-0.7999999999999972,0.08471443278686945
1235.0,4.0,28.39999999999999,0.08454500392129571
1236.0,8.0,68.19999999999999,0.08437591391345312
1237.0,3.0,18.799999999999997,0.0842071620856262
1238.0,7.0,57.099999999999994,0.08403874776145495
1239.0,10.0,85.00000000000003,0.08387067026593203
1240.0,1.0,-0.3000000000000007,0.08370292892540017
1241.0,10.0,84.60000000000012,0.08353552306754937
1242.0,6.0,47.199999999999974,0.08336845202141427
1243.0,2.0,9.3,0.08320171511737144
1244.0,7.0,57.29999999999998,0.0830353116871367
1245.0,14.0,123.30000000000021,0.08286924106376242
1246.0,3.0,18.69999999999999,0.08270350258163489
1247.0,6.0,48.29999999999998,0.08253809557647163
1248.0,12.0,107.0,0.08237301938531869
1249.0,8.0,65.90000000000003,0.08220827334654805
1250.0,7.0,57.499999999999986,0.08204385679985496
1251.0,6.0,48.19999999999998,0.08187976908625524
1252.0,2.0,9.099999999999994,0.08171600954808274
1253.0,4.0,28.499999999999986,0.08155257752898658
1254.0,6.0,47.199999999999974,0.0813894723739286
1255.0,10.0,84.60000000000008,0.08122669342918075
1256.0,2.0,9.5,0.08106424004232239
1257.0,12.0,105.30000000000008,0.08090211156223774
1258.0,15.0,132.60000000000016,0.08074030733911326
1259.0,4.0,28.79999999999999,0.08057882672443503
1260.0,8.0,67.6,0.08041766907098616
1261.0,8.0,66.5,0.08025683373284419
1262.0,4.0,28.199999999999996,0.08009632006537849
1263.0,4.0,29.19999999999999,0.07993612742524774
1264.0,6.0,47.699999999999974,0.07977625517039724
1265.0,5.0,38.29999999999999,0.07961670266005645
1266.0,5.0,37.29999999999998,0.07945746925473633
1267.0,6.0,47.799999999999976,0.07929855431622686
1268.0,12.0,106.10000000000005,0.0791399572075944
1269.0,8.0,66.20000000000005,0.0789816772931792
1270.0,6.0,47.299999999999976,0.07882371393859285
1271.0,6.0,48.09999999999999,0.07866606651071566
1272.0,10.0,84.80000000000013,0.07850873437769422
1273.0,2.0,9.0,0.07835171690893883
1274.0,12.0,106.10000000000004,0.07819501347512095
1275.0,6.0,46.69999999999997,0.07803862344817071
1276.0,8.0,65.70000000000003,0.07788254620127437
1277.0,4.0,27.999999999999986,0.07772678110887182
1278.0,12.0,104.10000000000007,0.07757132754665408
1279.0,4.0,28.599999999999987,0.07741618489156077
1280.0,4.0,28.79999999999999,0.07726135252177764
1281.0,2.0,8.899999999999999,0.07710682981673408
1282.0,7.0,57.099999999999966,0.07695261615710061
1283.0,6.0,47.899999999999984,0.0767987109247864
1284.0,13.0,114.60000000000007,0.07664511350293683
1285.0,7.0,56.00000000000003,0.07649182327593096
1286.0,2.0,8.499999999999993,0.0763388396293791
1287.0,6.0,46.89999999999998,0.07618616195012033
1288.0,5.0,37.79999999999998,0.0760337896262201
1289.0,8.0,66.40000000000002,0.07588172204696765
1290.0,17.0,151.40000000000035,0.07572995860287371
1291.0,2.0,9.600000000000001,0.07557849868566796
1292.0,4.0,28.099999999999994,0.07542734168829662
1293.0,11.0,94.00000000000014,0.07527648700492003
1294.0,15.0,133.4000000000002,0.07512593403091018
1295.0,6.0,47.89999999999998,0.07497568216284836
1296.0,5.0,37.79999999999998,0.07482573079852267
1297.0,10.0,85.30000000000004,0.07467607933692563
1298.0,15.0,134.70000000000013,0.07452672717825178
1299.0,6.0,46.79999999999996,0.07437767372389527
1300.0,7.0,56.20000000000002,0.07422891837644748
1301.0,9.0,74.80000000000004,0.07408046053969458
1302.0,5.0,37.899999999999984,0.0739322996186152
1303.0,10.0,87.40000000000006,0.07378443501937797
1304.0,6.0,47.299999999999976,0.07363686614933922
1305.0,6.0,48.399999999999984,0.07348959241704053
1306.0,7.0,57.80000000000001,0.07334261323220645
1307.0,1.0,-0.7999999999999989,0.07319592800574204
1308.0,6.0,48.89999999999999,0.07304953614973056
1309.0,13.0,113.9000000000002,0.0729034370774311
1310.0,7.0,57.29999999999998,0.07275763020327625
1311.0,9.0,77.60000000000002,0.07261211494286969
1312.0,10.0,84.20000000000014,0.07246689071298396
1313.0,2.0,8.899999999999999,0.07232195693155799
1314.0,3.0,18.999999999999993,0.07217731301769488
1315.0,8.0,65.89999999999999,0.07203295839165949
1316.0,3.0,18.89999999999999,0.07188889247487618
1317.0,2.0,9.000000000000004,0.07174511468992642
1318.0,11.0,95.90000000000006,0.07160162446054656
1319.0,2.0,8.599999999999994,0.07145842121162548
1320.0,2.0,9.3,0.07131550436920223
1321.0,6.0,46.999999999999964,0.07117287336046382
1322.0,12.0,105.2000000000001,0.0710305276137429
1323.0,1.0,-0.1999999999999993,0.07088846655851541
1324.0,11.0,96.30000000000001,0.07074668962539839
1325.0,10.0,86.60000000000011,0.0706051962461476
1326.0,2.0,9.5,0.0704639858536553
1327.0,6.0,46.89999999999996,0.070323057881948
1328.0,4.0,28.099999999999987,0.0701824117661841
1329.0,14.0,125.30000000000013,0.07004204694265173
1330.0,6.0,46.69999999999997,0.06990196284876643
1331.0,8.0,64.7000000000001,0.0697621589230689
1332.0,2.0,9.399999999999995,0.06962263460522276
1333.0,10.0,84.80000000000007,0.06948338933601232
1334.0,12.0,102.1000000000002,0.0693444225573403
1335.0,3.0,18.999999999999993,0.06920573371222562
1336.0,10.0,85.1000000000001,0.06906732224480117
1337.0,10.0,86.20000000000007,0.06892918760031157
1338.0,9.0,75.00000000000009,0.06879132922511094
1339.0,11.0,95.40000000000003,0.06865374656666072
1340.0,4.0,28.599999999999987,0.0685164390735274
1341.0,11.0,94.80000000000015,0.06837940619538035
1342.0,3.0,18.299999999999983,0.06824264738298959
1343.0,10.0,85.20000000000009,0.0681061620882236
1344.0,5.0,38.69999999999999,0.06796994976404716
1345.0,6.0,48.399999999999984,0.06783400986451907
1346.0,9.0,75.30000000000005,0.06769834184479002
1347.0,3.0,18.499999999999993,0.06756294516110044
1348.0,0.0,-10.4,0.06742781927077823
1349.0,0.0,-10.3,0.06729296363223668
1350.0,8.0,67.30000000000001,0.0671583777049722
1351.0,7.0,58.099999999999994,0.06702406094956226
1352.0,5.0,37.499999999999986,0.06689001282766313
1353.0,14.0,124.50000000000017,0.0667562328020078
1354.0,8.0,67.50000000000003,0.06662272033640379
1355.0,14.0,122.80000000000021,0.06648947489573098
1356.0,11.0,93.60000000000015,0.06635649594593952
1357.0,8.0,66.3,0.06622378295404764
1358.0,18.0,161.40000000000035,0.06609133538813955
1359.0,10.0,84.80000000000001,0.06595915271736327
1360.0,13.0,114.80000000000013,0.06582723441192855
1361.0,7.0,56.69999999999999,0.06569557994310468
1362.0,9.0,75.60000000000002,0.06556418878321847
1363.0,6.0,48.19999999999998,0.06543306040565204
1364.0,10.0,84.20000000000013,0.06530219428484074
1365.0,13.0,114.00000000000014,0.06517158989627106
1366.0,8.0,67.49999999999999,0.06504124671647851
1367.0,6.0,47.699999999999974,0.06491116422304556
1368.0,8.0,67.10000000000002,0.06478134189459947
1369.0,8.0,66.30000000000004,0.06465177921081026
1370.0,11.0,94.70000000000007,0.06452247565238864
1371.0,5.0,37.79999999999998,0.06439343070108386
1372.0,14.0,123.80000000000021,0.0642646438396817
1373.0,14.0,126.60000000000005,0.06413611455200233
1374.0,6.0,47.19999999999997,0.06400784232289833
1375.0,12.0,104.00000000000006,0.06387982663825253
1376.0,1.0,-0.29999999999999893,0.06375206698497603
1377.0,4.0,29.099999999999994,0.06362456285100608
1378.0,10.0,86.20000000000007,0.06349731372530407
1379.0,2.0,8.899999999999991,0.06337031909785346
1380.0,4.0,28.09999999999998,0.06324357845965775
1381.0,6.0,48.899999999999984,0.06311709130273843
1382.0,8.0,66.60000000000002,0.06299085712013296
1383.0,15.0,133.90000000000018,0.0628648754058927
1384.0,7.0,57.99999999999997,0.06273914565508092
1385.0,5.0,38.79999999999998,0.06261366736377075
1386.0,6.0,46.69999999999997,0.062488440029043205
1387.0,14.0,123.5000000000002,0.06236346314898512
1388.0,11.0,94.0000000000002,0.06223873622268715
1389.0,5.0,37.099999999999966,0.06211425875024178
1390.0,11.0,96.30000000000004,0.06199003023274129
1391.0,10.0,83.90000000000018,0.06186605017227581
1392.0,7.0,57.19999999999999,0.06174231807193126
1393.0,8.0,67.1,0.0616188334357874
1394.0,1.0,-0.5999999999999996,0.06149559576891582
1395.0,9.0,75.00000000000009,0.06137260457737799
1396.0,5.0,38.09999999999997,0.06124985936822323
1397.0,8.0,67.40000000000003,0.06112735964948679
1398.0,12.0,103.70000000000016,0.06100510493018781
1399.0,1.0,-0.09999999999999964,0.060883094720327435
1400.0,2.0,9.0,0.06076132853088678
1401.0,4.0,28.199999999999996,0.06063980587382501
1402.0,13.0,114.3000000000002,0.06051852626207736
1403.0,7.0,55.39999999999998,0.06039748920955321
1404.0,6.0,48.19999999999998,0.060276694231134104
1405.0,6.0,46.499999999999964,0.06015614084267183
1406.0,4.0,28.599999999999994,0.060035828560986486
1407.0,11.0,95.70000000000005,0.05991575690386451
1408.0,3.0,18.89999999999999,0.059795925390056785
1409.0,5.0,38.399999999999984,0.05967633353927667
1410.0,11.0,95.70000000000012,0.059556980872198115
1411.0,4.0,28.099999999999987,0.05943786691045372
1412.0,6.0,48.39999999999999,0.059318991176632814
1413.0,5.0,36.799999999999955,0.05920035319427955
1414.0,8.0,67.90000000000002,0.05908195248789099
1415.0,5.0,38.09999999999999,0.05896378858291521
1416.0,10.0,85.50000000000004,0.05884586100574938
1417.0,12.0,103.1000000000002,0.05872816928373788
1418.0,1.0,-0.3999999999999986,0.0586107129451704
1419.0,6.0,47.699999999999974,0.058493491519280065
1420.0,8.0,66.50000000000001,0.058376504536241505
1421.0,10.0,86.80000000000007,0.05825975152716902
1422.0,3.0,18.999999999999986,0.058143232024114685
1423.0,8.0,65.50000000000001,0.058026945560066455
1424.0,1.0,-0.29999999999999893,0.05791089166894632
1425.0,12.0,105.50000000000006,0.05779506988560843
1426.0,4.0,28.89999999999999,0.05767947974583722
1427.0,8.0,66.70000000000005,0.05756412078634554
1428.0,12.0,105.20000000000014,0.05744899254477285
1429.0,1.0,-0.5,0.0573340945596833
1430.0,10.0,87.00000000000004,0.05721942637056394
1431.0,13.0,114.2000000000001,0.05710498751782281
1432.0,5.0,37.79999999999998,0.05699077754278716
1433.0,3.0,19.5,0.05687679598770159
1434.0,10.0,84.8000000000001,0.05676304239572619
1435.0,1.0,-0.4999999999999982,0.05664951631093473
1436.0,2.0,9.100000000000001,0.056536217278312866
1437.0,3.0,18.9,0.05642314484375624
1438.0,12.0,104.5000000000001,0.05631029855406873
1439.0,9.0,77.40000000000003,0.056197677956960596
1440.0,11.0,96.30000000000007,0.05608528260104667
1441.0,1.0,-0.40000000000000036,0.055973112035844576
1442.0,6.0,47.59999999999997,0.05586116581177289
1443.0,2.0,8.79999999999999,0.05574944348014935
1444.0,1.0,-1.0999999999999979,0.05563794459318905
1445.0,1.0,-0.1999999999999993,0.05552666870400267
1446.0,8.0,66.69999999999999,0.055415615366594666
1447.0,9.0,76.30000000000004,0.05530478413586148
1448.0,13.0,114.80000000000017,0.05519417456758975
1449.0,9.0,77.50000000000001,0.05508378621845457
1450.0,5.0,38.49999999999999,0.05497361864601766
1451.0,14.0,123.70000000000016,0.054863671408725626
1452.0,6.0,47.099999999999966,0.054753944065908174
1453.0,13.0,115.10000000000016,0.054644436177776354
1454.0,9.0,75.10000000000008,0.0545351473054208
1455.0,13.0,115.50000000000011,0.05442607701080996
1456.0,13.0,117.00000000000006,0.05431722485678834
1457.0,2.0,9.5,0.054208590407074764
1458.0,9.0,75.9,0.054100173226260616
1459.0,8.0,67.10000000000007,0.053991972879808094
1460.0,7.0,56.49999999999997,0.05388398893404848
1461.0,11.0,96.80000000000001,0.053776220956180384
1462.0,11.0,95.60000000000005,0.05366866851426803
1463.0,6.0,48.49999999999999,0.05356133117723949
1464.0,9.0,77.50000000000003,0.05345420851488501
1465.0,5.0,37.09999999999998,0.053347300097855245
1466.0,5.0,38.09999999999997,0.053240605497659535
1467.0,9.0,76.6,0.05313412428666422
1468.0,4.0,28.19999999999998,0.05302785603809089
1469.0,11.0,95.40000000000006,0.052921800326014706
1470.0,9.0,77.20000000000002,0.05281595672536268
1471.0,11.0,95.60000000000014,0.05271032481191195
1472.0,12.0,106.10000000000005,0.05260490416228813
1473.0,7.0,58.29999999999998,0.05249969435396355
1474.0,6.0,48.69999999999999,0.052394694965255624
1475.0,10.0,87.50000000000003,0.05228990557532511
1476.0,12.0,103.40000000000015,0.052185325764174464
1477.0,6.0,47.799999999999976,0.05208095511264611
1478.0,5.0,38.29999999999999,0.05197679320242082
1479.0,5.0,38.49999999999999,0.05187283961601598
1480.0,13.0,115.60000000000005,0.051769093936783944
1481.0,7.0,57.19999999999999,0.05166555574891037
1482.0,7.0,57.099999999999966,0.05156222463741255
1483.0,11.0,96.20000000000006,0.05145910018813773
1484.0,9.0,76.90000000000003,0.05135618198776145
1485.0,5.0,36.59999999999998,0.05125346962378593
1486.0,8.0,66.00000000000009,0.05115096268453836
1487.0,6.0,48.59999999999998,0.05104866075916928
1488.0,12.0,106.70000000000007,0.05094656343765094
1489.0,12.0,104.20000000000013,0.050844670310775636
1490.0,6.0,47.799999999999976,0.05074298097015408
1491.0,8.0,66.89999999999999,0.05064149500821377
1492.0,5.0,38.29999999999999,0.05054021201819734
1493.0,10.0,85.50000000000009,0.05043913159416095
1494.0,13.0,113.7000000000002,0.050338253330972624
1495.0,10.0,84.00000000000011,0.05023757682431068
1496.0,10.0,83.90000000000015,0.05013710167066206
1497.0,13.0,115.50000000000009,0.05003682746732073
1498.0,13.0,116.20000000000006,0.04993675381238609
1499.0,6.0,48.299999999999976,0.04983688030476132
1500.0,10.0,87.60000000000002,0.0497372065441518
1501.0,4.0,28.099999999999987,0.0496377321310635
1502.0,9.0,76.4,0.04953845666680137
1503.0,10.0,84.80000000000005,0.04943937975346777
1504.0,9.0,76.19999999999997,0.04934050099396084
1505.0,6.0,47.39999999999998,0.04924181999197292
1506.0,7.0,57.39999999999998,0.049143336351988975
1507.0,9.0,75.30000000000007,0.049045049679285
1508.0,9.0,77.80000000000004,0.048946959579926425
1509.0,4.0,28.399999999999984,0.04884906566076657
1510.0,8.0,66.19999999999999,0.04875136752944504
1511.0,5.0,37.999999999999986,0.04865386479438615
1512.0,12.0,106.00000000000014,0.04855655706479738
1513.0,9.0,76.80000000000001,0.048459443950667785
1514.0,10.0,86.40000000000009,0.04836252506276645
1515.0,3.0,19.300000000000004,0.048265800012640914
1516.0,12.0,105.50000000000009,0.04816926841261563
1517.0,6.0,47.199999999999974,0.0480729298757904
1518.0,9.0,76.90000000000003,0.04797678401603882
1519.0,12.0,105.20000000000013,0.04788083044800674
1520.0,11.0,94.80000000000004,0.04778506878711073
1521.0,19.0,174.7000000000002,0.04768949864953651
1522.0,8.0,67.00000000000001,0.04759411965223744
1523.0,9.0,77.00000000000001,0.04749893141293297
1524.0,11.0,94.60000000000004,0.0474039335501071
1525.0,8.0,66.10000000000002,0.04730912568300689
1526.0,12.0,105.20000000000007,0.04721450743164087
1527.0,6.0,46.59999999999996,0.04712007841677759
1528.0,9.0,77.20000000000002,0.04702583825994403
1529.0,10.0,86.30000000000008,0.046931786583424145
1530.0,11.0,95.00000000000006,0.0468379230102573
1531.0,12.0,104.6000000000002,0.04674424716423679
1532.0,3.0,19.5,0.04665075866990831
1533.0,5.0,38.19999999999998,0.046557457152568496
1534.0,2.0,8.599999999999994,0.04646434223826336
1535.0,12.0,104.10000000000012,0.04637141355378683
1536.0,5.0,38.19999999999999,0.04627867072667925
1537.0,2.0,8.8,0.046186113385225894
1538.0,2.0,8.899999999999991,0.046093741158455444
1539.0,9.0,75.90000000000006,0.046001553676138535
1540.0,9.0,76.60000000000002,0.045909550568786255
1541.0,8.0,68.1,0.045817731467648684
1542.0,3.0,18.499999999999993,0.04572609600471338
1543.0,6.0,48.199999999999974,0.045634643812703955
1544.0,17.0,153.9000000000002,0.04554337452507855
1545.0,8.0,67.79999999999998,0.04545228777602839
1546.0,6.0,46.499999999999964,0.04536138320047633
1547.0,12.0,103.7000000000001,0.04527066043407538
1548.0,14.0,121.00000000000034,0.045180119113207226
1549.0,14.0,124.20000000000016,0.04508975887498081
1550.0,8.0,66.59999999999998,0.04499957935723085
1551.0,15.0,133.60000000000022,0.04490958019851639
1552.0,16.0,144.10000000000025,0.044819761038119355
1553.0,8.0,66.4,0.044730121516043116
1554.0,16.0,140.80000000000038,0.04464066127301103
1555.0,7.0,58.099999999999994,0.04455137995046501
1556.0,5.0,37.29999999999997,0.04446227719056408
1557.0,4.0,28.299999999999983,0.04437335263618295
1558.0,7.0,58.39999999999998,0.04428460593091058
1559.0,6.0,48.19999999999998,0.04419603671904876
1560.0,4.0,28.299999999999983,0.044107644645610664
1561.0,15.0,134.5000000000001,0.044019429356319445
1562.0,6.0,48.69999999999999,0.043931390497606804
1563.0,4.0,28.599999999999994,0.04384352771661159
1564.0,8.0,65.9,0.043755840661178366
1565.0,13.0,114.50000000000013,0.04366832897985601
1566.0,13.0,113.70000000000016,0.04358099232189629
1567.0,17.0,149.10000000000036,0.0434938303372525
1568.0,9.0,75.49999999999997,0.043406842676577996
1569.0,11.0,95.40000000000012,0.04332002899122484
1570.0,5.0,37.79999999999998,0.04323338893324239
1571.0,7.0,58.099999999999994,0.043146922155375904
1572.0,15.0,134.40000000000015,0.04306062831106515
1573.0,9.0,76.70000000000003,0.04297450705444302
1574.0,11.0,94.30000000000014,0.04288855804033413
1575.0,8.0,65.10000000000008,0.042802780924253464
1576.0,7.0,55.80000000000004,0.042717175362404956
1577.0,5.0,37.199999999999974,0.042631741011680144
1578.0,0.0,-10.4,0.04254647752965678
1579.0,6.0,47.499999999999964,0.04246138457459747
1580.0,13.0,113.60000000000022,0.042376461805448275
1581.0,15.0,131.1000000000002,0.04229170888183738
1582.0,10.0,85.50000000000003,0.0422071254640737
1583.0,1.0,-0.5999999999999996,0.04212271121314556
1584.0,11.0,95.10000000000011,0.042038465790719265
1585.0,6.0,47.699999999999974,0.041954388859137826
1586.0,8.0,67.6,0.04187048008141955
1587.0,14.0,124.20000000000016,0.041786739121256716
1588.0,8.0,65.0,0.041703165643014205
1589.0,13.0,114.0000000000002,0.04161975931172818
1590.0,5.0,38.199999999999974,0.04153651979310472
1591.0,2.0,8.899999999999991,0.04145344675351851
1592.0,13.0,113.80000000000017,0.04137053986001147
1593.0,11.0,97.5,0.04128779878029144
1594.0,0.0,-10.4,0.04120522318273086
1595.0,5.0,38.399999999999984,0.041122812736365394
1596.0,4.0,27.899999999999984,0.04104056711089266
1597.0,14.0,124.4000000000002,0.04095848597667088
1598.0,13.0,115.60000000000008,0.04087656900471754
1599.0,8.0,66.69999999999999,0.040794815866708106
1600.0,4.0,28.299999999999983,0.04071322623497469
1601.0,8.0,66.30000000000004,0.04063179978250474
1602.0,3.0,18.699999999999992,0.04055053618293973
1603.0,8.0,67.39999999999999,0.040469435110573854
1604.0,6.0,47.29999999999997,0.040388496240352706
1605.0,6.0,47.29999999999997,0.040307719247872
1606.0,17.0,154.00000000000014,0.040227103809376254
1607.0,9.0,77.60000000000002,0.040146649601757504
1608.0,16.0,141.4000000000003,0.040066356302553986
1609.0,8.0,67.1,0.039986223589948876
1610.0,4.0,28.49999999999998,0.03990625114276898
1611.0,8.0,68.1,0.03982643864048344
1612.0,15.0,134.00000000000017,0.03974678576320247
1613.0,6.0,47.099999999999966,0.03966729219167607
1614.0,14.0,121.20000000000022,0.039587957607292716
1615.0,10.0,85.60000000000005,0.03950878169207813
1616.0,14.0,124.80000000000015,0.03942976412869397
1617.0,9.0,75.30000000000007,0.03935090460043658
1618.0,15.0,134.40000000000012,0.03927220279123571
1619.0,8.0,66.40000000000003,0.03919365838565324
1620.0,10.0,85.60000000000011,0.03911527106888193
1621.0,12.0,101.80000000000027,0.039037040526744164
1622.0,13.0,113.20000000000022,0.038958966445690676
1623.0,6.0,44.59999999999993,0.0388810485127993
1624.0,10.0,85.00000000000003,0.0388032864157737
1625.0,7.0,56.79999999999998,0.03872567984294215
1626.0,16.0,142.9000000000002,0.03864822848325627
1627.0,2.0,9.199999999999996,0.03857093202628976
1628.0,7.0,57.59999999999998,0.038493790162237175
1629.0,12.0,104.80000000000007,0.0384168025819127
1630.0,11.0,94.00000000000017,0.03833996897674887
1631.0,1.0,-0.7999999999999972,0.038263289038795376
1632.0,1.0,-0.3999999999999986,0.03818676246071778
1633.0,13.0,111.70000000000024,0.038110388935796345
1634.0,8.0,66.1,0.03803416815792475
1635.0,2.0,9.7,0.0379580998216089
1636.0,8.0,67.80000000000003,0.03788218362196568
1637.0,10.0,85.50000000000011,0.03780641925472175
1638.0,12.0,103.80000000000015,0.037730806416212306
1639.0,6.0,47.49999999999997,0.037655344803379884
1640.0,10.0,84.90000000000012,0.03758003411377312
1641.0,10.0,86.3000000000001,0.037504874045545575
1642.0,1.0,-0.9999999999999982,0.037429864297454485
1643.0,4.0,28.699999999999996,0.037355004568859575
1644.0,8.0,67.29999999999998,0.03728029455972186
1645.0,6.0,45.99999999999995,0.037205733970602416
1646.0,16.0,142.60000000000014,0.03713132250266121
1647.0,5.0,38.39999999999998,0.03705705985765589
1648.0,2.0,9.8,0.03698294573794057
1649.0,4.0,29.099999999999994,0.03690897984646469
1650.0,4.0,28.999999999999993,0.036835161886771765
1651.0,10.0,86.1000000000001,0.036761491562998225
1652.0,11.0,96.50000000000004,0.03668796857987223
1653.0,3.0,18.49999999999999,0.03661459264271248
1654.0,7.0,57.20000000000002,0.036541363457427055
1655.0,9.0,76.30000000000004,0.0364682807305122
1656.0,7.0,56.599999999999966,0.03639534416905117
1657.0,10.0,87.40000000000002,0.03632255348071307
1658.0,11.0,96.39999999999998,0.03624990837375164
1659.0,8.0,66.9,0.03617740855700413
1660.0,7.0,57.8,0.036105053739890126
1661.0,7.0,56.79999999999997,0.03603284363241035
1662.0,11.0,95.8000000000001,0.03596077794514553
1663.0,6.0,48.99999999999999,0.03588885638925524
1664.0,7.0,58.099999999999994,0.03581707867647673
1665.0,7.0,55.69999999999999,0.03574544451912378
1666.0,4.0,28.69999999999999,0.035673953630085534
1667.0,18.0,159.40000000000043,0.035602605722825365
1668.0,12.0,107.10000000000008,0.035531400511379714
1669.0,8.0,66.30000000000003,0.035460337710356955
1670.0,10.0,84.50000000000014,0.03538941703493624
1671.0,14.0,124.90000000000009,0.03531863820086637
1672.0,8.0,66.40000000000006,0.03524800092446464
1673.0,5.0,38.39999999999998,0.03517750492261571
1674.0,11.0,96.2000000000001,0.03510714991277048
1675.0,13.0,115.50000000000009,0.03503693561294494
1676.0,2.0,9.700000000000003,0.034966861741719056
1677.0,9.0,77.10000000000004,0.034896928018235615
1678.0,6.0,47.59999999999997,0.034827134162199146
1679.0,6.0,47.39999999999998,0.034757479893874746
1680.0,14.0,123.1000000000002,0.034687964934087
1681.0,9.0,76.00000000000003,0.034618589004218825
